0	31
1	64
2	48
3	23
4	22
5	64
6	14
7	47
8	26
9	55
10	5
11	16
12	39
13	57
14	35
15	56
16	47
17	11
18	65
19	32
20	16
21	39
22	24
23	45
24	36
25	31
26	10
27	43
28	69
29	31
30	11
31	36
32	53
33	17
34	69
35	30
36	21
37	73
38	36
39	36
40	56
41	52
42	22
43	43
44	56
45	30
46	32
47	32
48	34
49	14
50	15
51	74
52	24
53	22
54	19
55	13
56	13
57	27
58	49
59	53
60	13
61	6
62	50
63	28
64	36
65	61
66	71
67	66
68	67
69	17
70	64
71	32
72	64
73	24
74	11
75	57
76	36
77	68
78	9
79	53
80	31
81	60
82	22
83	19
84	74
85	57
86	24
87	36
88	55
89	57
90	11
91	57
92	46
93	53
94	71
95	58
96	8
97	50
98	41
99	24
100	36
101	70
102	53
103	53
104	13
105	46
106	27
107	70
108	64
109	31
110	15
111	27
112	52
113	11
114	40
115	14
116	11
117	19
118	22
119	39
120	26
121	66
122	52
123	21
124	47
125	14
126	60
127	52
128	32
129	64
130	31
131	43
132	57
133	57
134	22
135	56
136	61
137	36
138	26
139	53
140	71
141	41
142	16
143	28
144	49
145	28
146	55
147	45
148	19
149	58
150	30
151	1
152	47
153	4
154	11
155	68
156	41
157	55
158	37
159	31
160	64
161	47
162	69
163	24
164	13
165	46
166	50
167	32
168	38
169	64
170	11
171	59
172	5
173	50
174	65
175	0
176	57
177	74
178	56
179	57
180	29
181	18
182	13
183	47
184	56
185	11
186	20
187	58
188	31
189	27
190	63
191	0
192	50
193	74
194	67
195	41
196	13
197	13
198	26
199	12
200	40
201	46
202	15
203	71
204	6
205	65
206	39
207	30
208	66
209	32
210	30
211	28
212	22
213	32
214	14
215	40
216	0
217	4
218	31
219	32
220	39
221	35
222	13
223	40
224	31
225	66
226	68
227	70
228	62
229	46
230	68
231	13
232	30
233	20
234	2
235	19
236	46
237	49
238	71
239	41
240	71
241	24
242	32
243	26
244	57
245	47
246	30
247	71
248	26
249	4
250	13
251	8
252	6
253	29
254	8
255	43
256	51
257	56
258	47
259	48
260	14
261	68
262	7
263	14
264	68
265	6
266	19
267	66
268	50
269	22
270	11
271	73
272	47
273	51
274	27
275	0
276	47
277	24
278	38
279	28
280	64
281	9
282	66
283	17
284	67
285	13
286	22
287	46
288	16
289	11
290	37
291	22
292	6
293	64
294	39
295	8
296	6
297	26
298	20
299	7
300	66
301	10
302	72
303	47
304	27
305	38
306	50
307	69
308	71
309	2
310	59
311	22
312	43
313	30
314	52
315	66
316	1
317	59
318	15
319	50
320	71
321	2
322	8
323	52
324	30
325	71
326	72
327	57
328	56
329	9
330	74
331	31
332	11
333	40
334	64
335	74
336	1
337	47
338	64
339	30
340	63
341	57
342	27
343	19
344	11
345	66
346	52
347	57
348	28
349	71
350	50
351	71
352	41
353	68
354	70
355	68
356	28
357	54
358	50
359	57
360	64
361	67
362	25
363	27
364	67
365	5
366	48
367	27
368	47
369	59
370	1
371	0
372	30
373	13
374	40
375	28
376	52
377	9
378	13
379	1
380	20
381	23
382	56
383	16
384	0
385	30
386	64
387	27
388	11
389	6
390	15
391	16
392	17
393	22
394	41
395	16
396	20
397	56
398	28
399	56
400	52
401	56
402	12
403	64
404	65
405	22
406	4
407	57
408	32
409	52
410	40
411	38
412	13
413	42
414	64
415	47
416	49
417	52
418	60
419	41
420	64
421	4
422	31
423	54
424	41
425	66
426	50
427	15
428	25
429	48
430	7
431	17
432	47
433	22
434	22
435	27
436	28
437	57
438	53
439	66
440	11
441	52
442	4
443	52
444	22
445	18
446	11
447	68
448	26
449	57
450	6
451	49
452	65
453	1
454	41
455	22
456	62
457	47
458	36
459	4
460	72
461	13
462	37
463	36
464	23
465	29
466	71
467	1
468	8
469	69
470	21
471	52
472	12
473	22
474	13
475	13
476	52
477	36
478	13
479	25
480	48
481	71
482	29
483	11
484	40
485	24
486	55
487	24
488	67
489	73
490	49
491	30
492	39
493	38
494	4
495	69
496	71
497	28
498	3
499	36
500	28
501	13
502	53
503	70
504	57
505	23
506	37
507	41
508	66
509	70
510	4
511	64
512	49
513	45
514	57
515	23
516	68
517	27
518	22
519	2
520	50
521	64
522	64
523	19
524	47
525	32
526	64
527	47
528	22
529	46
530	49
531	25
532	74
533	48
534	66
535	26
536	30
537	8
538	62
539	50
540	31
541	14
542	43
543	64
544	18
545	28
546	64
547	36
548	27
549	50
550	36
551	56
552	13
553	39
554	31
555	28
556	25
557	28
558	67
559	18
560	46
561	56
562	16
563	11
564	36
565	68
566	67
567	25
568	34
569	56
570	2
571	12
572	27
573	62
574	14
575	34
576	47
577	4
578	17
579	71
580	5
581	56
582	46
583	32
584	49
585	50
586	1
587	53
588	4
589	8
590	27
591	47
592	23
593	31
594	14
595	24
596	63
597	46
598	70
599	62
600	14
601	39
602	59
603	11
604	70
605	31
606	47
607	17
608	31
609	58
610	53
611	53
612	56
613	6
614	23
615	28
616	63
617	13
618	31
619	24
620	16
621	22
622	6
623	62
624	49
625	28
626	5
627	70
628	31
629	57
630	5
631	22
632	52
633	27
634	72
635	46
636	64
637	67
638	17
639	22
640	13
641	66
642	20
643	19
644	64
645	74
646	27
647	7
648	32
649	24
650	21
651	66
652	18
653	28
654	61
655	22
656	57
657	2
658	65
659	43
660	37
661	22
662	22
663	66
664	46
665	52
666	55
667	47
668	64
669	23
670	33
671	31
672	13
673	36
674	13
675	29
676	65
677	17
678	24
679	57
680	6
681	13
682	3
683	18
684	56
685	24
686	71
687	39
688	14
689	39
690	22
691	55
692	74
693	57
694	49
695	23
696	52
697	16
698	11
699	47
700	46
701	55
702	22
703	17
704	30
705	8
706	65
707	11
708	44
709	52
710	2
711	29
712	6
713	17
714	52
715	2
716	66
717	23
718	57
719	30
720	10
721	52
722	56
723	58
724	24
725	34
726	54
727	60
728	6
729	59
730	68
731	70
732	2
733	65
734	13
735	47
736	67
737	1
738	43
739	24
740	67
741	41
742	25
743	28
744	13
745	27
746	56
747	1
748	17
749	70
750	32
751	31
752	26
753	69
754	20
755	31
756	13
757	27
758	46
759	51
760	68
761	47
762	71
763	22
764	46
765	6
766	22
767	49
768	26
769	70
770	32
771	69
772	2
773	16
774	41
775	2
776	13
777	47
778	40
779	21
780	57
781	71
782	22
783	32
784	3
785	68
786	27
787	65
788	59
789	2
790	14
791	66
792	11
793	56
794	27
795	60
796	31
797	8
798	11
799	43
800	18
801	46
802	22
803	65
804	2
805	22
806	12
807	1
808	40
809	45
810	6
811	36
812	2
813	69
814	21
815	43
816	49
817	56
818	16
819	57
820	23
821	71
822	17
823	25
824	0
825	65
826	24
827	47
828	2
829	47
830	47
831	11
832	16
833	31
834	52
835	29
836	41
837	8
838	74
839	31
840	68
841	11
842	73
843	64
844	29
845	41
846	25
847	11
848	22
849	6
850	47
851	22
852	21
853	73
854	47
855	27
856	6
857	28
858	4
859	0
860	31
861	15
862	24
863	28
864	31
865	45
866	13
867	60
868	2
869	73
870	66
871	30
872	38
873	47
874	72
875	3
876	32
877	39
878	11
879	66
880	24
881	30
882	11
883	61
884	54
885	27
886	16
887	59
888	4
889	62
890	11
891	27
892	30
893	27
894	30
895	64
896	57
897	66
898	71
899	46
900	7
901	28
902	29
903	8
904	27
905	17
906	13
907	13
908	19
909	10
910	26
911	69
912	57
913	24
914	8
915	27
916	14
917	14
918	40
919	47
920	50
921	29
922	11
923	50
924	40
925	5
926	32
927	68
928	22
929	66
930	4
931	74
932	22
933	26
934	60
935	26
936	25
937	60
938	13
939	47
940	64
941	19
942	22
943	71
944	50
945	71
946	74
947	31
948	2
949	46
950	31
951	1
952	16
953	60
954	2
955	28
956	2
957	49
958	57
959	31
960	50
961	33
962	21
963	35
964	64
965	1
966	71
967	9
968	66
969	15
970	55
971	68
972	2
973	32
974	69
975	11
976	52
977	29
978	2
979	16
980	21
981	39
982	73
983	24
984	33
985	56
986	19
987	34
988	56
989	7
990	68
991	37
992	50
993	67
994	53
995	14
996	47
997	53
998	66
999	30
1000	46
1001	14
1002	47
1003	30
1004	64
1005	19
1006	58
1007	65
1008	67
1009	4
1010	52
1011	56
1012	47
1013	67
1014	14
1015	22
1016	14
1017	67
1018	64
1019	68
1020	27
1021	74
1022	14
1023	13
1024	28
1025	39
1026	24
1027	47
1028	4
1029	56
1030	28
1031	55
1032	15
1033	32
1034	13
1035	30
1036	10
1037	23
1038	20
1039	13
1040	68
1041	69
1042	2
1043	68
1044	61
1045	52
1046	4
1047	7
1048	66
1049	54
1050	1
1051	47
1052	22
1053	71
1054	64
1055	24
1056	42
1057	31
1058	14
1059	1
1060	52
1061	13
1062	57
1063	64
1064	49
1065	53
1066	31
1067	22
1068	22
1069	74
1070	30
1071	57
1072	58
1073	73
1074	14
1075	47
1076	68
1077	12
1078	65
1079	37
1080	33
1081	4
1082	21
1083	55
1084	11
1085	47
1086	45
1087	31
1088	39
1089	14
1090	57
1091	36
1092	72
1093	8
1094	30
1095	44
1096	56
1097	17
1098	53
1099	3
1100	27
1101	33
1102	38
1103	37
1104	49
1105	62
1106	31
1107	49
1108	11
1109	39
1110	47
1111	26
1112	17
1113	27
1114	39
1115	22
1116	11
1117	57
1118	53
1119	4
1120	64
1121	31
1122	38
1123	52
1124	52
1125	45
1126	1
1127	2
1128	53
1129	22
1130	50
1131	1
1132	28
1133	65
1134	14
1135	21
1136	22
1137	3
1138	16
1139	68
1140	10
1141	16
1142	49
1143	53
1144	52
1145	6
1146	51
1147	31
1148	56
1149	4
1150	62
1151	62
1152	36
1153	47
1154	32
1155	68
1156	62
1157	6
1158	3
1159	17
1160	29
1161	57
1162	67
1163	67
1164	19
1165	26
1166	17
1167	10
1168	19
1169	32
1170	41
1171	16
1172	4
1173	73
1174	13
1175	14
1176	23
1177	16
1178	44
1179	27
1180	29
1181	36
1182	6
1183	47
1184	71
1185	31
1186	57
1187	25
1188	66
1189	5
1190	22
1191	74
1192	30
1193	62
1194	34
1195	22
1196	37
1197	22
1198	10
1199	66
1200	46
1201	30
1202	66
1203	13
1204	37
1205	13
1206	32
1207	50
1208	64
1209	12
1210	51
1211	56
1212	53
1213	36
1214	67
1215	66
1216	52
1217	8
1218	31
1219	68
1220	32
1221	28
1222	59
1223	57
1224	31
1225	26
1226	13
1227	14
1228	20
1229	71
1230	13
1231	66
1232	22
1233	38
1234	28
1235	22
1236	58
1237	69
1238	6
1239	74
1240	24
1241	10
1242	62
1243	11
1244	15
1245	2
1246	11
1247	65
1248	69
1249	24
1250	66
1251	45
1252	16
1253	69
1254	25
1255	46
1256	13
1257	67
1258	30
1259	28
1260	66
1261	56
1262	53
1263	4
1264	11
1265	14
1266	13
1267	44
1268	23
1269	50
1270	14
1271	56
1272	17
1273	30
1274	65
1275	22
1276	11
1277	47
1278	22
1279	70
1280	64
1281	31
1282	68
1283	6
1284	3
1285	19
1286	4
1287	47
1288	46
1289	21
1290	28
1291	55
1292	52
1293	1
1294	57
1295	57
1296	24
1297	3
1298	68
1299	63
1300	5
1301	7
1302	13
1303	6
1304	46
1305	14
1306	10
1307	10
1308	26
1309	49
1310	66
1311	49
1312	11
1313	20
1314	52
1315	17
1316	22
1317	43
1318	26
1319	71
1320	14
1321	72
1322	60
1323	50
1324	64
1325	53
1326	53
1327	14
1328	5
1329	23
1330	65
1331	7
1332	50
1333	70
1334	62
1335	8
1336	19
1337	47
1338	57
1339	56
1340	36
1341	4
1342	38
1343	4
1344	1
1345	4
1346	69
1347	54
1348	32
1349	72
1350	50
1351	30
1352	11
1353	15
