0	51
1	7
2	47
3	21
4	33
5	7
6	25
7	43
8	36
9	47
10	22
11	39
12	53
13	3
14	42
15	31
16	10
17	14
18	49
19	11
20	39
21	53
22	45
23	0
24	37
25	31
26	40
27	24
28	4
29	51
30	14
31	37
32	42
33	27
34	4
35	41
36	33
37	18
38	37
39	37
40	31
41	41
42	33
43	17
44	31
45	46
46	11
47	11
48	7
49	25
50	1
51	8
52	45
53	33
54	19
55	3
56	3
57	6
58	28
59	42
60	3
61	36
62	17
63	51
64	37
65	26
66	10
67	25
68	16
69	27
70	3
71	11
72	7
73	45
74	14
75	3
76	37
77	13
78	44
79	42
80	31
81	12
82	41
83	19
84	8
85	3
86	45
87	37
88	47
89	3
90	14
91	3
92	46
93	42
94	10
95	9
96	34
97	17
98	11
99	45
100	37
101	5
102	42
103	42
104	3
105	46
106	39
107	5
108	7
109	51
110	1
111	11
112	41
113	14
114	20
115	25
116	14
117	19
118	33
119	53
120	36
121	10
122	50
123	4
124	43
125	25
126	12
127	41
128	11
129	7
130	51
131	47
132	3
133	3
134	33
135	31
136	26
137	37
138	36
139	42
140	10
141	7
142	39
143	51
144	28
145	51
146	47
147	42
148	19
149	9
150	24
151	18
152	36
153	43
154	14
155	36
156	18
157	47
158	35
159	51
160	7
161	33
162	4
163	45
164	3
165	46
166	17
167	11
168	23
169	13
170	14
171	54
172	22
173	17
174	49
175	2
176	3
177	8
178	31
179	3
180	0
181	52
182	3
183	43
184	31
185	14
186	15
187	9
188	51
189	39
190	48
191	2
192	17
193	8
194	16
195	18
196	3
197	6
198	36
199	29
200	20
201	46
202	1
203	10
204	33
205	49
206	53
207	24
208	25
209	11
210	14
211	51
212	33
213	11
214	25
215	20
216	2
217	43
218	31
219	11
220	53
221	42
222	13
223	20
224	31
225	10
226	13
227	5
228	23
229	46
230	13
231	3
232	24
233	15
234	38
235	19
236	46
237	28
238	10
239	6
240	10
241	45
242	11
243	36
244	3
245	39
246	24
247	10
248	36
249	43
250	3
251	6
252	11
253	0
254	42
255	24
256	34
257	31
258	28
259	23
260	25
261	41
262	6
263	25
264	27
265	33
266	19
267	10
268	17
269	33
270	14
271	18
272	20
273	34
274	13
275	2
276	33
277	45
278	23
279	51
280	7
281	44
282	25
283	27
284	16
285	3
286	33
287	11
288	39
289	14
290	35
291	13
292	46
293	13
294	53
295	41
296	24
297	36
298	15
299	13
300	25
301	40
302	6
303	36
304	43
305	23
306	17
307	4
308	10
309	38
310	54
311	33
312	24
313	24
314	33
315	25
316	32
317	54
318	1
319	17
320	10
321	38
322	23
323	41
324	24
325	10
326	6
327	3
328	31
329	44
330	8
331	31
332	14
333	20
334	7
335	8
336	32
337	43
338	24
339	24
340	48
341	3
342	38
343	19
344	14
345	25
346	24
347	3
348	51
349	10
350	17
351	10
352	13
353	36
354	5
355	24
356	31
357	0
358	17
359	3
360	7
361	16
362	3
363	13
364	16
365	22
366	5
367	43
368	33
369	54
370	32
371	2
372	24
373	3
374	20
375	31
376	41
377	44
378	3
379	32
380	15
381	21
382	31
383	39
384	2
385	24
386	11
387	33
388	14
389	43
390	1
391	39
392	27
393	38
394	18
395	39
396	15
397	31
398	51
399	31
400	41
401	31
402	29
403	7
404	49
405	33
406	43
407	3
408	11
409	41
410	20
411	23
412	3
413	47
414	13
415	20
416	28
417	50
418	12
419	18
420	43
421	49
422	31
423	26
424	18
425	25
426	17
427	1
428	36
429	48
430	31
431	27
432	27
433	33
434	33
435	43
436	51
437	3
438	42
439	10
440	14
441	50
442	43
443	50
444	43
445	52
446	14
447	13
448	36
449	43
450	33
451	28
452	49
453	32
454	11
455	14
456	23
457	33
458	37
459	43
460	6
461	3
462	35
463	37
464	21
465	0
466	25
467	32
468	42
469	4
470	21
471	41
472	29
473	11
474	3
475	3
476	41
477	37
478	3
479	3
480	23
481	10
482	0
483	14
484	20
485	45
486	47
487	45
488	16
489	18
490	28
491	13
492	53
493	23
494	43
495	4
496	25
497	51
498	30
499	37
500	51
501	3
502	0
503	5
504	3
505	21
506	35
507	18
508	25
509	5
510	43
511	24
512	28
513	0
514	3
515	21
516	13
517	43
518	33
519	38
520	17
521	46
522	7
523	19
524	4
525	11
526	7
527	3
528	43
529	46
530	28
531	23
532	8
533	23
534	10
535	36
536	7
537	0
538	23
539	17
540	51
541	10
542	24
543	13
544	52
545	11
546	13
547	6
548	13
549	17
550	37
551	31
552	3
553	53
554	31
555	51
556	36
557	51
558	16
559	52
560	46
561	31
562	39
563	14
564	37
565	13
566	16
567	45
568	7
569	31
570	38
571	29
572	43
573	23
574	25
575	7
576	33
577	43
578	27
579	10
580	22
581	31
582	46
583	11
584	28
585	17
586	23
587	0
588	43
589	42
590	43
591	43
592	21
593	51
594	25
595	45
596	48
597	46
598	5
599	23
600	25
601	53
602	54
603	14
604	45
605	51
606	24
607	27
608	31
609	9
610	42
611	42
612	31
613	33
614	21
615	51
616	48
617	3
618	31
619	45
620	39
621	43
622	33
623	23
624	28
625	51
626	22
627	5
628	51
629	3
630	22
631	33
632	41
633	43
634	43
635	46
636	7
637	16
638	27
639	33
640	3
641	25
642	15
643	19
644	7
645	8
646	32
647	13
648	11
649	45
650	4
651	10
652	52
653	51
654	26
655	33
656	3
657	38
658	49
659	24
660	35
661	33
662	13
663	10
664	46
665	41
666	47
667	41
668	7
669	21
670	26
671	51
672	3
673	6
674	3
675	0
676	49
677	27
678	45
679	3
680	24
681	3
682	30
683	52
684	31
685	5
686	10
687	53
688	25
689	53
690	33
691	47
692	8
693	3
694	28
695	21
696	41
697	39
698	14
699	46
700	46
701	47
702	33
703	27
704	7
705	26
706	49
707	14
708	48
709	41
710	38
711	0
712	33
713	27
714	41
715	38
716	41
717	21
718	3
719	24
720	40
721	41
722	31
723	9
724	45
725	6
726	26
727	12
728	33
729	54
730	24
731	5
732	38
733	49
734	3
735	33
736	16
737	32
738	24
739	5
740	16
741	18
742	3
743	51
744	3
745	13
746	51
747	32
748	27
749	5
750	11
751	31
752	36
753	4
754	15
755	31
756	3
757	24
758	13
759	34
760	13
761	46
762	10
763	11
764	46
765	6
766	38
767	28
768	36
769	5
770	11
771	2
772	38
773	39
774	43
775	33
776	3
777	4
778	20
779	4
780	3
781	10
782	13
783	36
784	30
785	13
786	43
787	49
788	54
789	38
790	25
791	10
792	14
793	31
794	43
795	12
796	31
797	42
798	14
799	24
800	52
801	46
802	43
803	49
804	38
805	33
806	29
807	32
808	20
809	42
810	33
811	37
812	38
813	4
814	4
815	47
816	28
817	31
818	39
819	3
820	21
821	10
822	27
823	7
824	2
825	49
826	45
827	4
828	38
829	6
830	33
831	14
832	39
833	51
834	50
835	0
836	18
837	42
838	8
839	51
840	13
841	14
842	18
843	7
844	0
845	6
846	23
847	14
848	33
849	3
850	24
851	10
852	4
853	18
854	13
855	24
856	33
857	51
858	43
859	2
860	31
861	1
862	45
863	13
864	31
865	40
866	3
867	12
868	38
869	18
870	25
871	24
872	23
873	33
874	6
875	30
876	11
877	53
878	14
879	10
880	45
881	24
882	14
883	26
884	0
885	43
886	39
887	54
888	43
889	23
890	14
891	43
892	24
893	13
894	41
895	13
896	3
897	10
898	10
899	46
900	13
901	51
902	0
903	47
904	33
905	27
906	3
907	3
908	19
909	36
910	36
911	4
912	3
913	45
914	37
915	4
916	25
917	25
918	20
919	24
920	17
921	0
922	14
923	17
924	20
925	22
926	11
927	13
928	43
929	10
930	43
931	8
932	21
933	36
934	12
935	36
936	3
937	12
938	3
939	33
940	7
941	19
942	11
943	10
944	17
945	10
946	8
947	31
948	38
949	46
950	31
951	32
952	39
953	12
954	38
955	51
956	38
957	28
958	3
959	31
960	17
961	26
962	4
963	42
964	7
965	32
966	10
967	44
968	10
969	1
970	47
971	13
972	38
973	11
974	4
975	14
976	50
977	0
978	38
979	39
980	13
981	53
982	18
983	45
984	26
985	31
986	19
987	7
988	31
989	13
990	3
991	35
992	17
993	16
994	42
995	25
996	36
997	42
998	13
999	24
1000	46
1001	24
1002	43
1003	33
1004	7
1005	19
1006	9
1007	49
1008	0
1009	43
1010	43
1011	31
1012	43
1013	16
1014	25
1015	33
1016	25
1017	16
1018	13
1019	36
1020	43
1021	8
1022	25
1023	3
1024	31
1025	53
1026	45
1027	25
1028	43
1029	31
1030	41
1031	47
1032	1
1033	11
1034	3
1035	24
1036	40
1037	21
1038	15
1039	3
1040	13
1041	4
1042	38
1043	14
1044	26
1045	41
1046	43
1047	47
1048	10
1049	0
1050	32
1051	3
1052	13
1053	10
1054	13
1055	45
1056	23
1057	51
1058	25
1059	32
1060	41
1061	3
1062	3
1063	13
1064	28
1065	42
1066	51
1067	13
1068	14
1069	8
1070	24
1071	3
1072	9
1073	18
1074	25
1075	54
1076	13
1077	29
1078	49
1079	35
1080	26
1081	43
1082	4
1083	47
1084	14
1085	13
1086	42
1087	51
1088	53
1089	25
1090	3
1091	37
1092	6
1093	42
1094	24
1095	24
1096	31
1097	27
1098	39
1099	30
1100	7
1101	26
1102	36
1103	35
1104	28
1105	23
1106	51
1107	28
1108	14
1109	53
1110	43
1111	36
1112	27
1113	13
1114	53
1115	33
1116	14
1117	3
1118	42
1119	43
1120	7
1121	31
1122	23
1123	41
1124	50
1125	42
1126	32
1127	38
1128	42
1129	33
1130	17
1131	32
1132	51
1133	49
1134	25
1135	33
1136	14
1137	30
1138	39
1139	13
1140	40
1141	39
1142	28
1143	0
1144	41
1145	33
1146	34
1147	31
1148	31
1149	13
1150	23
1151	23
1152	37
1153	11
1154	11
1155	13
1156	23
1157	33
1158	30
1159	27
1160	0
1161	3
1162	16
1163	16
1164	19
1165	36
1166	27
1167	40
1168	19
1169	11
1170	18
1171	39
1172	43
1173	18
1174	3
1175	25
1176	21
1177	39
1178	6
1179	43
1180	0
1181	37
1182	4
1183	33
1184	25
1185	51
1186	3
1187	39
1188	25
1189	22
1190	14
1191	8
1192	24
1193	23
1194	7
1195	54
1196	35
1197	33
1198	40
1199	10
1200	20
1201	33
1202	10
1203	3
1204	35
1205	3
1206	11
1207	17
1208	7
1209	29
1210	34
1211	31
1212	42
1213	37
1214	16
1215	25
1216	41
1217	9
1218	31
1219	13
1220	11
1221	51
1222	54
1223	3
1224	51
1225	36
1226	3
1227	25
1228	15
1229	10
1230	3
1231	25
1232	13
1233	23
1234	51
1235	38
1236	9
1237	4
1238	33
1239	8
1240	45
1241	36
1242	23
1243	14
1244	1
1245	38
1246	14
1247	49
1248	4
1249	45
1250	10
1251	0
1252	39
1253	4
1254	7
1255	46
1256	3
1257	16
1258	24
1259	51
1260	25
1261	31
1262	0
1263	43
1264	14
1265	25
1266	43
1267	6
1268	21
1269	17
1270	25
1271	31
1272	27
1273	7
1274	49
1275	33
1276	14
1277	33
1278	33
1279	5
1280	13
1281	51
1282	13
1283	33
1284	30
1285	19
1286	43
1287	4
1288	46
1289	4
1290	51
1291	47
1292	41
1293	32
1294	3
1295	3
1296	45
1297	30
1298	13
1299	48
1300	38
1301	13
1302	3
1303	33
1304	46
1305	25
1306	40
1307	36
1308	36
1309	28
1310	10
1311	28
1312	14
1313	15
1314	41
1315	27
1316	33
1317	24
1318	36
1319	10
1320	25
1321	6
1322	12
1323	11
1324	7
1325	42
1326	42
1327	25
1328	22
1329	21
1330	49
1331	13
1332	17
1333	5
1334	23
1335	40
1336	19
1337	11
1338	3
1339	31
1340	37
1341	43
1342	23
1343	43
1344	32
1345	43
1346	4
1347	0
1348	11
1349	11
1350	17
1351	24
1352	14
1353	1
1354	43
1355	3
1356	4
1357	52
1358	38
1359	11
1360	1
1361	25
1362	33
1363	21
1364	3
1365	6
1366	7
1367	47
1368	27
1369	3
1370	25
1371	10
1372	39
1373	48
1374	39
1375	33
1376	41
1377	24
1378	48
1379	0
1380	18
1381	25
1382	51
1383	33
1384	17
1385	12
1386	28
1387	44
1388	31
1389	3
1390	23
1391	46
1392	6
1393	45
1394	33
1395	32
1396	31
1397	1
1398	31
1399	39
1400	19
1401	1
1402	13
1403	33
1404	10
1405	54
1406	48
1407	38
1408	5
1409	24
1410	0
1411	47
1412	4
1413	38
1414	23
1415	28
1416	14
1417	25
1418	15
1419	23
1420	43
1421	23
1422	20
1423	39
1424	14
1425	33
1426	6
1427	49
1428	10
1429	14
1430	0
1431	10
1432	39
1433	38
1434	36
1435	13
1436	40
1437	20
1438	25
1439	0
1440	10
1441	3
1442	19
1443	23
1444	49
1445	36
1446	45
1447	10
1448	27
1449	25
1450	39
1451	23
1452	17
1453	42
1454	3
1455	33
1456	0
1457	43
1458	51
1459	3
1460	10
1461	20
1462	15
1463	3
1464	31
1465	34
1466	25
1467	3
1468	42
1469	24
1470	24
1471	43
1472	10
1473	13
1474	32
1475	20
1476	27
1477	22
1478	3
1479	51
1480	24
1481	3
1482	24
1483	32
1484	18
1485	22
1486	33
1487	14
1488	51
1489	21
1490	25
1491	4
1492	17
1493	16
1494	36
1495	40
1496	39
1497	15
1498	51
1499	16
1500	38
1501	23
1502	10
1503	15
1504	20
1505	14
1506	39
1507	26
1508	3
1509	42
1510	24
1511	6
1512	36
1513	3
1514	17
1515	47
1516	27
1517	51
1518	43
1519	43
1520	44
1521	39
1522	45
1523	14
1524	5
1525	47
1526	26
1527	33
1528	46
1529	54
1530	8
1531	38
1532	4
1533	23
1534	10
1535	23
1536	51
1537	33
1538	24
1539	1
1540	29
1541	5
1542	25
1543	33
1544	6
1545	38
1546	42
1547	21
1548	5
1549	5
1550	33
1551	46
1552	23
1553	7
1554	53
1555	24
1556	31
1557	19
1558	27
1559	43
1560	47
1561	22
1562	46
1563	52
1564	38
1565	33
1566	19
1567	4
1568	24
1569	7
1570	7
1571	41
1572	31
1573	3
1574	42
1575	38
1576	12
1577	33
1578	14
1579	36
1580	36
1581	48
1582	43
1583	19
1584	24
1585	31
1586	1
1587	11
1588	10
1589	25
1590	3
1591	4
1592	8
1593	26
1594	43
1595	3
1596	46
1597	42
1598	11
1599	51
1600	5
1601	33
1602	12
1603	10
1604	4
1605	14
1606	37
1607	3
1608	9
1609	41
1610	13
1611	11
1612	23
1613	53
1614	49
1615	42
1616	3
1617	42
1618	43
1619	14
1620	28
1621	17
1622	33
1623	0
1624	5
1625	33
1626	47
1627	51
1628	10
1629	33
1630	27
1631	51
1632	3
1633	3
1634	13
1635	39
1636	33
1637	47
1638	48
1639	39
1640	33
1641	5
1642	26
1643	1
1644	4
1645	7
1646	32
1647	46
1648	46
1649	1
1650	43
1651	27
1652	3
1653	19
1654	5
1655	46
1656	11
1657	1
1658	47
1659	49
1660	7
1661	30
1662	14
1663	39
1664	27
1665	35
1666	9
1667	11
1668	3
1669	8
1670	24
1671	5
1672	25
1673	4
1674	26
1675	25
1676	31
1677	14
1678	3
1679	5
1680	33
1681	42
1682	48
1683	20
1684	3
1685	13
1686	51
1687	28
1688	10
1689	42
1690	4
1691	14
1692	19
1693	14
1694	25
1695	10
1696	10
1697	33
1698	51
1699	24
1700	11
1701	32
1702	46
1703	4
1704	3
1705	34
1706	14
1707	34
1708	13
1709	43
1710	31
1711	48
1712	17
1713	0
1714	53
1715	51
1716	28
1717	37
1718	38
1719	31
1720	8
1721	36
1722	17
1723	34
1724	7
1725	41
1726	10
1727	5
1728	54
1729	53
1730	39
1731	13
1732	49
1733	33
1734	23
1735	24
1736	14
1737	35
1738	19
1739	0
1740	53
1741	52
1742	3
1743	43
1744	25
1745	18
1746	4
1747	7
1748	43
1749	26
1750	36
1751	25
1752	15
1753	18
1754	33
1755	31
1756	16
1757	7
1758	14
1759	49
1760	25
1761	24
1762	33
1763	16
1764	32
1765	51
1766	25
1767	10
1768	10
1769	3
1770	33
1771	16
1772	44
1773	5
1774	33
1775	45
1776	20
1777	2
1778	0
1779	7
1780	48
1781	7
1782	4
1783	0
1784	28
1785	3
1786	13
1787	43
1788	51
1789	9
1790	43
1791	24
1792	31
1793	0
1794	33
1795	45
1796	15
1797	11
1798	10
1799	41
1800	51
1801	13
1802	3
1803	33
1804	0
1805	3
1806	19
1807	13
1808	14
1809	51
1810	3
1811	54
1812	39
1813	12
1814	4
1815	10
1816	41
1817	29
1818	24
1819	32
1820	3
1821	54
1822	47
1823	5
1824	12
1825	7
1826	4
1827	10
1828	37
1829	9
1830	36
1831	47
1832	13
1833	38
1834	32
1835	3
1836	51
1837	36
1838	53
1839	9
1840	3
1841	51
1842	33
1843	39
1844	31
1845	46
1846	3
1847	41
1848	36
1849	3
1850	51
1851	43
1852	51
1853	38
1854	43
1855	45
1856	54
1857	23
1858	37
1859	27
1860	7
1861	16
1862	39
1863	1
1864	9
1865	33
1866	23
1867	45
1868	19
1869	17
1870	53
1871	31
1872	48
1873	49
1874	3
1875	36
1876	14
1877	39
1878	43
1879	49
1880	46
1881	18
1882	45
1883	49
1884	13
1885	10
