0	37
1	92
2	49
3	75
4	16
5	92
6	17
7	63
8	6
9	35
10	62
11	85
12	28
13	31
14	50
15	33
16	63
17	42
18	36
19	25
20	85
21	88
22	79
23	32
24	86
25	14
26	56
27	59
28	21
29	37
30	42
31	86
32	98
33	60
34	13
35	0
36	63
37	38
38	86
39	86
40	14
41	24
42	19
43	3
44	20
45	16
46	25
47	25
48	66
49	17
50	1
51	61
52	10
53	19
54	5
55	83
56	83
57	63
58	75
59	98
60	83
61	41
62	3
63	20
64	86
65	27
66	57
67	17
68	95
69	60
70	92
71	25
72	92
73	10
74	44
75	31
76	86
77	63
78	74
79	98
80	14
81	15
82	24
83	5
84	61
85	75
86	52
87	52
88	35
89	31
90	44
91	31
92	71
93	98
94	57
95	81
96	68
97	3
98	23
99	10
100	86
101	52
102	98
103	98
104	83
105	93
106	12
107	52
108	92
109	37
110	1
111	25
112	24
113	44
114	4
115	17
116	44
117	5
118	19
119	58
120	6
121	57
122	73
123	2
124	63
125	17
126	15
127	24
128	25
129	92
130	20
131	39
132	31
133	31
134	19
135	20
136	27
137	86
138	6
139	98
140	57
141	23
142	85
143	20
144	78
145	37
146	35
147	68
148	5
149	81
150	0
151	51
152	63
153	96
154	44
155	63
156	23
157	35
158	54
159	37
160	92
161	16
162	89
163	10
164	83
165	93
166	3
167	25
168	91
169	92
170	44
171	69
172	62
173	3
174	76
175	77
176	31
177	11
178	20
179	31
180	9
181	8
182	83
183	63
184	14
185	42
186	30
187	45
188	33
189	80
190	46
191	77
192	3
193	61
194	95
195	23
196	83
197	83
198	6
199	99
200	4
201	93
202	1
203	57
204	41
205	32
206	58
207	0
208	57
209	25
210	42
211	14
212	19
213	25
214	17
215	4
216	28
217	96
218	14
219	80
220	72
221	50
222	80
223	4
224	37
225	17
226	96
227	52
228	65
229	93
230	16
231	83
232	0
233	30
234	97
235	5
236	93
237	78
238	57
239	23
240	57
241	79
242	25
243	6
244	31
245	63
246	0
247	57
248	6
249	96
250	83
251	86
252	41
253	9
254	68
255	0
256	18
257	14
258	75
259	94
260	17
261	24
262	7
263	17
264	24
265	22
266	5
267	57
268	3
269	19
270	80
271	38
272	28
273	18
274	12
275	77
276	28
277	10
278	91
279	20
280	92
281	74
282	17
283	60
284	67
285	83
286	19
287	93
288	41
289	44
290	43
291	24
292	41
293	92
294	58
295	94
296	41
297	6
298	30
299	7
300	17
301	34
302	84
303	60
304	70
305	91
306	3
307	13
308	57
309	29
310	69
311	19
312	40
313	0
314	24
315	17
316	51
317	69
318	1
319	3
320	57
321	16
322	94
323	47
324	0
325	57
326	84
327	31
328	14
329	74
330	61
331	14
332	44
333	62
334	92
335	61
336	51
337	63
338	28
339	0
340	46
341	31
342	12
343	5
344	44
345	17
346	0
347	31
348	37
349	57
350	3
351	57
352	23
353	41
354	52
355	75
356	14
357	53
358	3
359	31
360	92
361	95
362	48
363	12
364	67
365	62
366	49
367	12
368	16
369	63
370	51
371	77
372	0
373	83
374	4
375	33
376	47
377	74
378	83
379	51
380	30
381	55
382	14
383	85
384	77
385	0
386	92
387	70
388	44
389	96
390	1
391	85
392	60
393	42
394	23
395	85
396	30
397	14
398	20
399	33
400	24
401	33
402	99
403	92
404	32
405	19
406	96
407	31
408	25
409	47
410	4
411	91
412	83
413	90
414	43
415	28
416	78
417	73
418	15
419	23
420	92
421	96
422	33
423	53
424	23
425	17
426	3
427	1
428	48
429	94
430	7
431	60
432	80
433	24
434	19
435	80
436	20
437	31
438	98
439	57
440	44
441	73
442	24
443	73
444	19
445	8
446	42
447	63
448	6
449	31
450	22
451	78
452	36
453	51
454	23
455	44
456	65
457	63
458	86
459	96
460	84
461	83
462	54
463	86
464	55
465	9
466	17
467	51
468	68
469	13
470	75
471	24
472	99
473	80
474	83
475	83
476	47
477	86
478	83
479	87
480	94
481	57
482	36
483	42
484	4
485	10
486	35
487	79
488	95
489	38
490	78
491	75
492	58
493	91
494	96
495	89
496	57
497	20
498	82
499	86
500	20
501	83
